,round_lat,round_lon,date,time,latitude,longitude,frp
6914,45.0,-105.9,20/06/2016,2023,44.977859,-105.938194,26.5
6915,19.4,-155.1,20/06/2016,2338,19.372215,-155.064087,75.98
6916,19.4,-155.1,20/06/2016,2338,19.372759,-155.060303,75.98
6917,37.4,-113.5,21/06/2016,1021,37.368217,-113.54331200000001,77.25
6918,34.2,-118.0,21/06/2016,1022,34.160618,-117.95243799999999,20.26
6919,34.2,-118.0,21/06/2016,1022,34.166145,-117.952904,20.26
6920,35.0,-79.7,21/06/2016,1819,35.035614,-79.654785,93.04
6921,35.2,-78.9,21/06/2016,1819,35.154823,-78.92558299999999,6.38
6922,34.2,-92.9,21/06/2016,1820,34.180698,-92.87043800000001,27.88
6923,34.7,-92.9,21/06/2016,1820,34.72826,-92.90522,14.72
6924,34.7,-92.9,21/06/2016,1820,34.726902,-92.910179,14.72
6925,34.1,-94.7,21/06/2016,1820,34.085091,-94.686897,25.38
6926,34.2,-94.6,21/06/2016,1820,34.19912,-94.602524,18.76
6927,34.1,-89.1,21/06/2016,2000,34.100094,-89.089897,14.34
6928,34.1,-93.9,21/06/2016,2000,34.110985,-93.928383,40.42
6929,35.6,-98.3,21/06/2016,2001,35.645096,-98.31617,18.82
6930,37.0,-89.6,21/06/2016,2001,36.970062,-89.594536,174.93
6931,37.4,-94.8,21/06/2016,2001,37.361591,-94.78684200000001,19.17
6932,37.4,-94.8,21/06/2016,2001,37.361359,-94.790878,19.17
6933,34.0,-110.1,21/06/2016,2001,33.980221,-110.10925300000001,74.74
6934,35.8,-113.0,21/06/2016,2002,35.841488,-113.01683799999999,95.69
6935,38.6,-108.5,21/06/2016,2002,38.566795,-108.48123899999999,33.85
6936,39.6,-122.1,21/06/2016,2003,39.599823,-122.13510900000001,56.95
6937,38.9,-121.4,21/06/2016,2003,38.871857,-121.39091499999999,16.11
6938,41.0,-106.6,21/06/2016,2003,40.971942999999996,-106.589325,804.26
6939,34.2,-117.9,21/06/2016,2142,34.205887,-117.93536399999999,21.6
6940,37.0,-119.9,21/06/2016,2143,37.049725,-119.92973300000001,16.25
6941,28.9,-82.2,22/06/2016,1759,28.926458,-82.221062,17.66
6942,30.0,-83.7,22/06/2016,1759,29.987484000000002,-83.696083,7.19
6943,28.3,-82.6,22/06/2016,1759,28.292697999999998,-82.57003,18.0
6944,35.0,-77.6,22/06/2016,1800,35.021675,-77.591553,22.07
6945,35.1,-77.4,22/06/2016,1800,35.145866,-77.37960799999999,97.79
6946,33.0,-80.8,22/06/2016,1800,32.98753,-80.766876,17.36
6947,31.7,-86.7,22/06/2016,1800,31.659559,-86.67920699999999,9.69
6948,30.6,-83.9,22/06/2016,1800,30.550095000000002,-83.899139,7.07
6949,34.7,-89.6,22/06/2016,1801,34.730877,-89.623306,82.02
6950,34.7,-89.6,22/06/2016,1801,34.724792,-89.620674,82.02
6951,36.3,-90.3,22/06/2016,1802,36.271561,-90.317146,12.56
6952,37.2,-89.9,22/06/2016,1802,37.16576,-89.946014,68.58
6953,30.8,-93.0,22/06/2016,1940,30.800957,-92.984879,16.21
6954,30.8,-93.0,22/06/2016,1940,30.801410999999998,-92.98066700000001,16.21
6955,33.8,-89.3,22/06/2016,1941,33.809647,-89.340652,22.87
6956,34.5,-111.0,22/06/2016,1942,34.527328000000004,-110.956406,10.79
6957,34.1,-110.1,22/06/2016,1942,34.051491,-110.100525,66.88
6958,33.7,-111.3,22/06/2016,1942,33.689674,-111.31736799999999,8.06
6959,37.2,-90.0,22/06/2016,1942,37.165749,-89.95118000000001,9.53
6960,32.6,-116.5,22/06/2016,1942,32.638676000000004,-116.506638,40.85
6961,35.0,-89.6,22/06/2016,1942,34.975685,-89.58740999999999,18.33
6962,36.0,-89.3,22/06/2016,1942,36.049503,-89.304802,9.68
6963,35.6,-92.5,22/06/2016,1942,35.592918,-92.535896,10.84
6964,36.7,-90.1,22/06/2016,1942,36.712833,-90.052223,8.32
6965,36.9,-90.0,22/06/2016,1942,36.895718,-89.992172,9.5
6966,36.9,-90.0,22/06/2016,1942,36.895977,-89.988197,9.5
6967,38.6,-108.5,22/06/2016,1943,38.564388,-108.499077,8.63
6968,33.3,-109.1,22/06/2016,2122,33.347683,-109.07991000000001,25.97
6969,33.4,-109.1,22/06/2016,2122,33.350506,-109.080276,16.54
6970,34.0,-110.2,22/06/2016,2123,34.015423,-110.203217,89.48
6971,34.0,-110.1,22/06/2016,2123,33.969727,-110.11145800000001,210.19
6972,37.4,-120.8,22/06/2016,2124,37.392433000000004,-120.78568999999999,120.66
6973,37.4,-113.5,22/06/2016,2124,37.361649,-113.52548200000001,190.2
6974,37.4,-113.5,22/06/2016,2124,37.361332,-113.531876,190.2
6975,20.8,-156.6,22/06/2016,2301,20.802205999999998,-156.589798,17.62
6976,19.4,-155.1,23/06/2016,1131,19.371338,-155.063278,95.25
6977,29.3,-81.4,23/06/2016,1740,29.279549,-81.356102,18.82
6978,31.2,-83.0,23/06/2016,1921,31.22257,-82.98066700000001,42.51
6979,29.9,-83.1,23/06/2016,1921,29.884007,-83.057045,13.77
6980,28.8,-81.5,23/06/2016,1921,28.760794,-81.450378,16.97
6981,31.0,-84.3,23/06/2016,1921,31.0179,-84.272926,10.44
6982,30.8,-93.0,23/06/2016,1922,30.799057,-92.98254399999999,30.79
6983,35.3,-106.1,23/06/2016,1923,35.331913,-106.11698899999999,21.75
6984,33.7,-111.3,23/06/2016,1923,33.6954,-111.31707800000001,46.94
6985,44.2,-104.5,23/06/2016,1926,44.24324,-104.525345,46.52
6986,44.3,-104.5,23/06/2016,1926,44.264126,-104.514511,58.11
6987,46.4,-84.8,23/06/2016,1926,46.39492,-84.820564,52.77
6988,32.6,-116.5,23/06/2016,2103,32.624947,-116.511673,61.49
6989,32.6,-116.5,23/06/2016,2103,32.62854,-116.51230600000001,61.49
6990,43.4,-98.2,24/06/2016,922,43.437092,-98.172913,6.3
6991,37.4,-113.5,24/06/2016,925,37.378471000000005,-113.52013400000001,51.8
6992,35.6,-118.4,24/06/2016,926,35.600681,-118.40091699999999,80.53
6993,35.6,-118.4,24/06/2016,926,35.599922,-118.394524,80.53
6994,19.4,-155.1,24/06/2016,1112,19.367426000000002,-155.058014,39.91
6995,31.0,-83.6,24/06/2016,1902,31.02597,-83.552689,10.36
6996,32.6,-94.1,24/06/2016,1903,32.631916,-94.09832,25.55
6997,34.4,-94.9,24/06/2016,1904,34.438721,-94.883263,15.57
6998,39.7,-109.1,24/06/2016,1906,39.704762,-109.14625500000001,38.87
6999,41.0,-106.5,24/06/2016,1906,40.950314,-106.537361,130.44
7000,39.9,-104.3,24/06/2016,1906,39.859328999999995,-104.3377,9.4
7001,46.4,-84.8,24/06/2016,1907,46.382977000000004,-84.818665,77.3
7002,44.2,-104.5,24/06/2016,1907,44.235233,-104.518753,65.98
7003,35.7,-103.8,24/06/2016,2045,35.685196000000005,-103.83844,12.01
7004,35.7,-103.8,24/06/2016,2045,35.690777000000004,-103.843002,12.01
7005,35.5,-118.2,24/06/2016,2045,35.512066,-118.24475100000001,443.3
7006,35.5,-118.3,24/06/2016,2045,35.514648,-118.250175,443.3
7007,35.6,-118.2,24/06/2016,2046,35.561023999999996,-118.247543,99.21
7008,38.0,-119.1,24/06/2016,2046,37.977596000000005,-119.140549,91.12
7009,35.6,-118.3,24/06/2016,2046,35.55706,-118.29144299999999,380.09
7010,19.4,-155.1,25/06/2016,1233,19.369619,-155.062576,53.45
7011,30.6,-86.4,25/06/2016,1844,30.607174,-86.372314,73.67
7012,37.2,-98.8,25/06/2016,1846,37.213169,-98.849808,7.55
7013,38.1,-101.0,25/06/2016,1846,38.059605,-101.030754,12.35
7014,41.0,-106.5,25/06/2016,1848,40.956103999999996,-106.54312900000001,41.78
7015,44.3,-104.6,25/06/2016,1848,44.344055,-104.649857,168.99
7016,44.4,-104.6,25/06/2016,1848,44.351101,-104.648117,145.92
7017,44.3,-104.7,25/06/2016,1848,44.349503000000006,-104.653336,168.99
7018,28.1,-100.0,25/06/2016,2024,28.085751000000002,-100.031265,15.63
7019,35.5,-118.3,25/06/2016,2027,35.527939,-118.319351,183.89
7020,35.6,-118.3,25/06/2016,2027,35.576042,-118.34391799999999,220.32
7021,40.9,-106.5,25/06/2016,2028,40.949577000000005,-106.54403700000002,113.8
7022,45.6,-104.3,25/06/2016,2029,45.560509,-104.284035,156.26
7023,44.5,-104.0,25/06/2016,2029,44.47826,-103.96685,29.15
7024,44.4,-104.7,25/06/2016,2029,44.374171999999994,-104.68085500000001,159.63
7025,31.3,-91.9,26/06/2016,1825,31.267357,-91.87509200000001,8.73
7026,35.5,-118.3,26/06/2016,2008,35.486137,-118.302292,62.52
7027,38.5,-108.5,26/06/2016,2008,38.546349,-108.519775,16.41
7028,35.6,-118.3,26/06/2016,2008,35.580028999999996,-118.32678200000001,15.15
7029,35.6,-118.3,26/06/2016,2008,35.579144,-118.33023100000001,15.15
7030,40.9,-106.5,26/06/2016,2009,40.940781,-106.533859,102.47
7031,44.5,-104.0,26/06/2016,2010,44.473255,-103.972672,20.58
7032,65.9,-155.8,26/06/2016,2018,65.882233,-155.76474,14.5
7033,65.9,-155.7,26/06/2016,2018,65.885017,-155.703537,97.6
7034,33.6,-117.8,26/06/2016,2148,33.573944,-117.77411699999999,14.33
7035,37.0,-121.6,26/06/2016,2149,37.04142,-121.602051,10.98
7036,36.1,-115.6,26/06/2016,2149,36.055298,-115.557961,16.57
7037,45.9,-119.8,26/06/2016,2151,45.862396000000004,-119.760498,9.96
7038,19.4,-155.1,26/06/2016,2326,19.368085999999998,-155.057358,111.98
7039,19.4,-155.1,26/06/2016,2326,19.364679000000002,-155.056824,111.98
7040,66.7,-153.1,26/06/2016,2339,66.66758,-153.11908,6.64
7041,66.1,-155.7,26/06/2016,2339,66.118698,-155.733856,17.1
7042,44.5,-104.0,27/06/2016,1006,44.482502000000004,-103.988792,22.39
7043,31.1,-86.9,27/06/2016,1806,31.120977000000003,-86.941925,12.18
7044,36.9,-89.4,27/06/2016,1808,36.929485,-89.368927,56.37
7045,40.0,-74.5,27/06/2016,1808,40.029457,-74.49339300000001,75.76
7046,35.3,-90.4,27/06/2016,1948,35.273251,-90.390587,5.91
7047,34.1,-94.9,27/06/2016,1948,34.130562,-94.85463,14.03
7048,32.7,-114.5,27/06/2016,1948,32.728828,-114.531929,108.24
7049,32.7,-114.2,27/06/2016,1948,32.691349,-114.162369,35.68
7050,32.9,-115.7,27/06/2016,1948,32.890938,-115.686996,43.36
7051,32.6,-115.6,27/06/2016,1948,32.649837,-115.602577,19.33
7052,35.5,-118.3,27/06/2016,1949,35.518341,-118.33189399999999,39.25
7053,38.9,-90.6,27/06/2016,1949,38.908642,-90.556038,24.68
7054,37.1,-97.9,27/06/2016,1949,37.065868,-97.860443,32.3
7055,39.8,-96.9,27/06/2016,1949,39.771797,-96.854927,13.36
7056,40.9,-106.5,27/06/2016,1950,40.937172,-106.537132,123.45
7057,41.0,-106.6,27/06/2016,1950,40.955647,-106.57386000000001,138.53
7058,41.0,-106.5,27/06/2016,1950,40.955189000000004,-106.49605600000001,45.36
7059,33.0,-115.4,27/06/2016,2129,33.002087,-115.38834399999999,12.82
7060,33.4,-114.7,27/06/2016,2129,33.360596,-114.715828,12.15
